id_review,timestamp,raw_text,clean_text,rating,emotion,intensity,source,product_id,category,marca,modelo
SHOP_2332,14 dic 2025,Me encanto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2333,14 dic 2025,Meh.,PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2334,13 dic 2025,Llegó en perfectas condiciones.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2335,11 dic 2025,Excelente regalo para mi hija.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2336,11 dic 2025,Recomendad9.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2337,09 dic 2025,"Me gustó, es chica pero accesible.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2338,08 dic 2025,"Excelente producto,muy bonito.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2339,07 dic 2025,Me encanto!.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2340,05 dic 2025,Execelente muy buena compra.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2341,03 dic 2025,Excelente para trabajo.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2342,22 nov 2025,Llegó en buenas condiciones.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2343,18 nov 2025,Hasta ahora super bien me encanta y en promocion.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2344,16 nov 2025,La mejor compra que he hecho de equipos de computación.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2345,08 nov 2025,"Excelente equipo, muy rápido, lo recomiendo.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2346,07 nov 2025,Sólo llevó una semana pero al momento todo bien con el producto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2347,02 nov 2025,Muy bien.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2348,01 feb 2026,"Tuve que devolverla, ya que no se le puede hacer ninguna modificación, tanto de ram como de almacenamiento.",PENDIENTE_PROCESAR,Calificación 3 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2349,12 mar 2026,Buen producto cumple espectativas.,PENDIENTE_PROCESAR,Calificación 3 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2350,25 feb 2026,Que bueno y q esta bonito.,PENDIENTE_PROCESAR,Calificación 2 de 5,,,Mercado Libre,ML_PROD_010,,HP,HP 14-dq6015dx
SHOP_2351,25 ago 2025,"Tenía yo cierta preocupación pues era la compra de equipo equipo reacondicionado, pero al llegar y revisarlo estéticamente estaba al 99. 99 %. Solo tenía un imperceptible microrayón en el borde inferior trasero de la tapa de la laptop, que nadie notaría a menos que haga una inspección milimétrica. Estoy súper complacido con el estado estético. Y la calidad de los materiales se sienten premium. Respecto a la relación calidad precio pues creo que difícil de superar. Las laptops de ese precio tienen un procesador con casi la mitad del rendimiento y la mitad de ram. No he medido sistemáticamente la duración de la batería pero he estado trabajando en la laptop programando en java desde el ide eclipse y usando matlab, y programando en python y la batería ha durado más de 6 horas y nunca bajado del 20%. El rendimiento para tareas de ofimática, navegación en internet, y programación es excelente y no tengo quejas. El único aspecto a considerar si alguien quisiera comprar el producto es que la capacidad de almacenamiento de 256 gb puede quedarse corta muy rápido si instalaras juegos pesados o acostumbraras a almacenar películas. No obstante por el precio que tiene valdría la pena aún si alguien necesita más espacio pues por menos de 1000 pesos podría comprar un nvme m. 2 de un tb y cambiarle el almacenamiento (si no tienes experiencia pues en un taller). Desde mi perspectiva está laptop en el precio que tiene es la opción ideal para un estudiante universitario, sin gastar de más.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2352,03 nov 2025,"Esta muy bien el equipo tiene marcas en la carcasa, pero la pantalla está impecable, y en el track pack, el cual se ve undido del lado izquierdo por el uso, eso sí mi modelo no tenía cámara, para mí no es problema por qué no la ocupo pero es un detalle que posiblemente a alguien le interesa tener una.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2353,27 ago 2025,"Si tiene camara a pesar de lo que leo en algunas preguntas y para ser de condicion ""buena"" no tiene tantos rayones, aunque si tiene un par de golpes y un rayon en la pantalla, pero nada que afecte el uso, en la primera encendida note que se calentaba considerablemente, habria que revisar la pasta termica.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2354,21 jul 2025,"Es exelente, funciona como nueva. Lo volvería a comprar, tiene teclado en inglés pero ni lo notas tiene solo un raspón pero se nota que se lo hicieron en dónde las reacondicionan. Es súper delgada, compacta y elegante. La bateria está al 82% pero le dura mucho, jugando dura unas 4 horas casi no sé calienta, a pesar que no es una laptop de juegos los corre muy bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2355,19 ago 2025,"Es un producto excelente como tal no es gaming sin embargo sí se pueden jugar juegos actuales en resolución 720p en gráficos bajos y juegos más antiguos por decirlo así juegos de play 3 y xbox 360 los corre todos en gráficos ultra, se los mega recomiendo es un equipo súper veloz está hermoso es muy compacto y sus bocinas son de lo mejor se los recomiendo 10 de 10.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2356,16 dic 2025,"Excelente producto, corre juegos de la generación pasada de consolas sin tema (a pesar de que no es para eso, jajaja), descargue el assassins creed unity y sin tema, juegos más actuales si medio levanta, pero requieres configurar los gráficos en bajo y hacer varios ajustes (si le sabes mover.
De ahí en fuera para la chamba está joya.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2357,24 nov 2025,"Venía en excelentes condiciones, muy rápida, llevo ya dos meses con ella y la batería le dura muy bien, estimo sus 5-6 horas con uso, el cargador es usado c, no es el de la fuente pero funciona bien, no me arrepiento de mi compra, ahh como único dato creo que no tiene cámara web en mi caso, no la detecta y no se ve físicamente pero no la necesito, pero a considerar.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2358,26 dic 2025,"La compré en samara online, en estado excelente y físicamente solo tiene 2 raspones en la parte de arriba, lo demás está como nuevo, el teclado, pantalla y touch intactos. Trae el 85% de la capacidad y trae batería nueva con 1/1000 de ciclos. Es muy bonita y rápida, si es que la compran, les recomiendo descargar hp supoort assistant, ya que ayuda a descargar y dar soporte al procesador y de esta forma les vaya fluido, además de cambiar el idioma del teclado a united states para que les salga la ñ con ctl + n. Por el precio la recomiendo mucho la verdad, es una mejor opción que comprar una nueva con un procesador lento.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2359,06 dic 2025,"Llegó muy bien empaquetada, limpia solo con unos pequeños rayones en la tapa q se muestran en las fotos pero excelente condiciones, prendió y cargó rápido por el momento satisfecha con la compra hasta el momento lo recomendaría para mí calidad/precio 10 d 10.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2360,23 ene 2026,"No sé si corrí con suerte, leí que a varios les llegaban con rayones y golpes, pero la mía llegó casi que nueva, sin rayones, sin marcas, sin golpes, el teclado intacto y la pantalla también al 100 y parece que hasta con el cargador original. Fue una buena compra, la lap es linda y cómoda, se siente de calidad, ya con el tiempo volveré para ver cómo va, pero de momento muy contento con mi compra, si la quieren comprar la recomiendo sin temor, la verdad 10/10 (no, no soy un bot xd).",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2361,02 dic 2025,"Realmente estoy fascinada con la latop. Cumple con las especificaciones y viene con su cargador. Llegó con caja y protección; tiene pequeños detalles, unos se les puede quitar y tiene un rayón pero es lo de menos y no se nota a simple vista. Cabe recalcar que no tiene paqueteria de office, hay que instalarla y/o comprarla. Muy satisfecha con la compra. Llegó en 4 días.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2362,20 ago 2025,"Llevo 5 dias con mi computadora, y funciona muy bien, nos vemos en 1 mes a ver que tal me funciona.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2363,25 nov 2025,"La ame!.
Rápida, si corre muy bien aún y teniendo muchas cosas abiertas, corre juegos incluso algunos como phasmophobia y no se excelente pero es jugable.
Compacta, cabe en una bolsa tote mediana sin hacer tanto bulto y un buen precio la verdad.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2364,10 dic 2025,"Compré la laptop en reacondicionado excelente y me llegó sellada en caja sin detalles e incluye cargador universal nuevo. Trae detalles en el marco como rasguños y abolladuras leves que no afectan en nada el funcionamiento, no se calienta casi nada si solo la usas para temas de la escuela y/o trabajo, la cámara funciona al 100 sin ningún problema, para temas de streaming la pantalla tiene muy buenos colores. El único detalle fue que el teclado no respondía en algunas teclas pero con el tiempo de uso todas las teclas funcionan muy bien.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2365,22 nov 2025,"Muy buena opción pero llegó con 74% de batería,en condicion exelente.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2366,09 sept 2025,Excelente calidad parece que es nuevo no trae detalles viene empaquetado muy bien funciona bien acorde a su características.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2367,08 dic 2025,"Muy buena, hasta el momento lo que esperaba.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2368,24 nov 2025,Exelente más por el tipo de procesador que necesitaba para sus trabajos en la escuela y sus juegos.,PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2369,15 nov 2025,"Buen producto, no me ha dado ningún problema.
Únicamente tenía algunas marcas de uso pero nada que afectara el funcionamiento.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2370,03 ene 2026,"Una gran compra.
El producto está en muy buenas condiciones. No tiene ninguna ralladura a pesar de no ser nueva. La pila le dura bien y opera de maravilla. Venía bien formateada y en una caja muy bien protegida. El cargador no es el original pero funciona bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2371,08 dic 2025,"En general muy bien, la verdad es que físicamente casi impecable, salvó por unos pequeños rayones que casi no se distinguen, la duracion de la batería en uso continuo varía entre 3-4 hrs esto considerando que conecto un disco duro externo, así que aún así está bastante bien, me falta probar su rendimiento, quiero ver qué tal se comporta usando autocad e incluso revit, espero que no tenga problema. Pero por el precio estoy satisfecho con mi compra.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2372,04 oct 2025,Como nueva.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2373,06 ene 2026,"Llegó en excelente estado, sin rayones ni marcas y eso que la compre en estado ""bueno"", cumple con lo que dice trae su windows 11, ryzen 5 pro y el material se ve muy resistente, no tiene entrada ethernet puro wifi, así que recomiendo comprarle un adaptador ethernet, ya depende para que la vayan usar, quede muy satisfecho con ella.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2374,19 dic 2025,Excelente producto con ganas de comprar otra.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2375,03 dic 2025,"Excelente, detalles minimos de uso👌.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2376,03 dic 2025,"Excelente producto no tuvo ningún defecto, solo un ligero rayón que no se llega a percibir en la parte de abajo pero todo funciona perfectamente.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2377,28 nov 2025,"Excelente, es super ligera y en cuanto a procesador está bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2378,26 nov 2025,"Funciona correctamente pero si hay detalles en calidad “bueno”.
Si trae marcas en la pantalla, los costados del marco y algunas teclas con un ruidito rarro.
La pantalla ligeramente despegada.
En general funciona a la perfección y el procesador más que suficiente para universidad y un poco más.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2379,16 nov 2025,"Muy rápida y funcional, esta super ligera y funciona increíble rapidísima para los juegos.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2380,04 dic 2025,"Es muy cómoda casi no pesa, ideal para viajeros o estudiantes para no cargar mucho peso, como lo indica la descripción es reacondicionado en pocas palabras usado con buena calidad, tiene marcas sutiles de uso, pero nada exagerado considero una buena compra, consideren que como es un producto de importación tienen que pagar impuestos por lo que sube el precio.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2381,04 feb 2026,"Llegó al parecer sin ningún rayón, está prácticamente al 100% supongo que es cuestión de suerte, apenas voy a actualizarla, instalar paquetería de diseño y de dj para mis eventos.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2382,07 dic 2025,Muy buena excelente estética ningún rayón todo bien ahora a probarla.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2383,21 nov 2025,"Equipo prácticamente nuevo, no es lo que esperaba sinceramente, me sorprendió 100/10.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2384,17 nov 2025,"Excelente laptop, se siente muy premium y llegó en excelentes condiciones.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2385,10 nov 2025,Muy delgada y súper práctica.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2386,10 mar 2026,Excelente producto. Ninguna laptop de mercado libre iguala o supera sus capacidades por ese precio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2387,12 feb 2026,"La computadora es muy rápida. Me gustó mucho. Por $6000 es una chulada, el único detalle que tiene es que vino con 77% de batería, y tiene unos que otros rayones pero en la parte de abajo. La compré en estado excelente. Está muy bonita, ligera y para alguien que usaba una laptop con la potencia de una papa, esta fue una maravilla. Le doy 9/10, por el hecho de la batería. Pero así le va a durar unos 1 a 2 años si la cuida uno bien. Como tiene buen procesador y una buena ram entonces es solo cuestión de cambiarle la batería en el futuro y ya. Pero por ahora toca disfrutar. 9/10.
Si puedes comprarte una nueva para evitar ese detalle de la batería, pues algo que sí me importa mucho, te lo recomendaría.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2388,09 feb 2026,"Por el momento muy buen producto, cumple con lo que dice y la ram si son 16gb (8x2). Trae w11 pro en inglés pero yo le instale el w10 pro en español personalmente. En lo estético trae algunos rayones y ya.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2389,02 feb 2026,"Muy buen rendimiento especificaciones técnicas muy buenas, duende para tareas, trabajo(programando) y económica.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2390,16 ene 2026,"Excelente compra! muy rápida y todo le funciona! teclado, el lector de huella, los puertos, todo a la perfección! bocinas y todo! lo único que no tiene es la cámara web pero nunca en mi vida eh utilizado una haha.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2391,15 ene 2026,"Solo tiene algunos rayones en la parte trasera, la pantalla y lo demás sirve bien. Si incluye camara(por lo menos la mía) a pesar de algunas opiniones, actualmente le dura entre 6 o 7 horas la bateria. No me arrepiento para nada, va super fluido. La recomiendo, solo que por ser de usa llegó un poco tarde y bueno, más los costos de importación.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2392,06 ene 2026,Es buena inclusive para juegos.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2393,28 dic 2025,"Hasta ahora la computadora es buena, no se traba , por el precio es bueno, lo malo es que como viene de estados unidos tienes que cambiarle el teclado de inglés a español e idioma de la computadora.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2394,19 dic 2025,Exelente condiciones.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2395,11 dic 2025,"Producto en excelente estado, básicamente nuevo! muy buena compra 👍🏻.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2396,10 dic 2025,Excelente calidad !! la batería dura bien ! para trabajar es excelente!.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2397,08 dic 2025,"Está en muy buenas condiciones, solo presenta algunos rayones.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2398,08 dic 2025,"Muy buen producto, en excelentes condiciones para ser reacondicionado.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2399,07 dic 2025,Me encanto.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2400,17 feb 2026,"Tiene unos cuantos rayones en la tapa, en funcionalidad muy fluida, solo consideren que no le sirve ni la cámara ni micrófono, fuera de eso todo bien.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2401,22 ene 2026,"Físicamente la computadora es perfecta. Parece nueva. Por más que le busque no le encontré ningún detalle estético. Trae lo que se anuncia, ryzen 5, 16 gb ram y sdd 256 gb. W11. El único pero que le veo, es que se calienta mucho. Según coretemp, anda arriba de 90° lo cual no creo que sea normal, incluso los ventiladores se aceleran, y esto solo descargando y viendo youtube. No quiero imaginar al querer jugar. Estaré revisando ese tema, quizás solo sea suciedad interna o la pasta termina del procesador. De ahí en fuera todo excelente en cuanto a precio y calidad. Estética 9. 8 me encanto. Ah y la mía si traía camara. Cargador genérico.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2402,07 ene 2026,Funciona.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2403,07 ene 2026,"Me llegó como nuevo ,aunque solo tiene un un arañazo en la tapa ,eso no afecta el funcionamiento de la lap aunque si cuenta con poco almacenamiento para mí uso pero por el precio está excelente.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2404,04 ene 2026,"La compre en excelente y no sé si tuve suerte por qué no me llegó con ningún rayón, así como adjunto la foto me llegó. Cumple mis expectativas tiene buen sonido, el teclado es luminoso y viene con su cargador, está bien por el precio.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2405,31 dic 2025,"Me sorprendió bastante de manera positiva, el producto parece nuevo, solo tenía algunos pequeños detalles en la carcasa exterior. La pila le dura alrededor de 4 horas.
Quizás lo único negativo es el cargador, que es genérico y se conecta al usb tipo-c de la laptop en lugar de al enchufe de carga.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2406,26 dic 2025,"Llegó más rápido que la fecha estimada, la computadora está en muy buenas condiciones, solo detalle mínimo que la verdad no se percibe. Es ideal para las clases online.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2407,07 dic 2025,Excelente regalo para mi madre.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2408,26 nov 2025,"Está bien padre y súper bien por el precio 10/10 me encantó y me sirve para la escuela y también para jugar left 4 dead :d y fortnite no se calienta nada. Opinión de mi novio: tiene mucha ram, buen procesador para una laptop, tiene un ssd que hace que sea rápida.
Lo único es que si le quieres poner juegos no tiene tanto espacio, pero se arregla fácil con un disco duro externo:).",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2409,13 nov 2025,Hasta el momento todo muy bien con la lap.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2410,08 feb 2026,"Perfecta funciona a la perfección, vendedor recomendado, para sus specs corre bien muchos juegos, roblox, minecraft, left 4 dead etc.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2411,06 feb 2026,"El equipo está de lujo para lo que la ocupo que es desarrollo y aplicaciones que necesito estar compilando, y esta prácticamente como nuevo.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2412,05 feb 2026,"Quede satisfecho la relación costo - beneficio , es un buen equipo sinceramente , los recomiendo mucho.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2413,13 ene 2026,"Aunque sea reacondicionado el equipo esta en excelentes condiciones físicas, la batería le dura aproximadamente unas 5 horas o 6 continuas, esta demasiado delgada, muy estética, funcional y a super precio. Lo que me encanta de esta es su huella dactilar que te permite mas privacidad y mas seguridad. Totalmente recomendable.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2414,08 ene 2026,Estoy en las actualizaciones y demás pero hasta ahorita todo perfecto me llegó como nueva en verdad muy buena relación excelente diría yo calidad-precio !!!.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2415,06 ene 2026,"El producto es bueno, parece nuevo, solo que no me agrado que no traiga cámara y en la descripción dice que si trae, por eso le doy solo 4 estrellas, en el funcionamiento y estética muy bien.",PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2416,02 ene 2026,El único detalle fueron unos pequeños raspones.,PENDIENTE_PROCESAR,Calificación 4 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2417,10 nov 2025,Salió muy buena.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2418,22 feb 2026,La vdd la computadora venía en casi perfectas condiciones (solo le encontré un pequeño golpe a un lado de la pantalla) su procesador es bastante bueno para el día a día incluso para jugar juegos no muy competitivo al ser reacondicionado su batería no es la mejor pero por el precio el equipo vale la pena.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2419,23 ene 2026,"Hasta el momento sin fallas, corre bastante rápido, ya le instale office.
Realmente no tiene defectos visibles como rallones o golpes, el sonido es bueno, tiene bocinas bang & olufsen.
La batería ha de durar unas 6 horas y viene con teclado sin ñ.
La recomiendo por la velocidad.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2420,12 ene 2026,"Muy recomendable, el equipo está en muy buenas condiciones, únicamente presenta dos detalles menores en el bisel posterior de la pantalla que no afectan en lo más mínimo el funcionamiento, los materiales se sienten de buena calidad [la carcasa de la pantalla es de aluminio] y las características anunciadas corresponden a lo que recibí, incluye windows 11 pro y el cargador original, aunque el teclado es americano, sin embargo para mí eso no representa ningún inconveniente, pero considera ese detalle en tu compra.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2421,13 feb 2026,"Muy buena lap, estudio ingeniería y me va a servir demasiado.",PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
SHOP_2422,06 feb 2026,Está impecable la verdad llegó sin rayones parece nueva nada más es que no está bien formateada para que cuando les llegue receteo de fabrica para que no batallen en el inicio.,PENDIENTE_PROCESAR,Calificación 5 de 5,,,Mercado Libre,ML_PROD_011,,HP,HP EliteBook 845 G8
